"","X","day","month","year","plot","subplot","focal.analysis","fruit","seed","BEMA","CETE","CHFU","HOMA","LEMA","ME.sp","PAIN","PLCO","PO.sp","rare","SASO","SCLA","SPRU"
"921",921,6,10,2020,5,"B5","SASO",15,15,0,1,0,8,0,0,0,0,0,0,0,0,0
"922",922,6,10,2020,7,"B5","SASO",15,15,0,1,0,0,0,0,0,0,0,0,1,0,1
"923",923,6,10,2020,3,"C6","SASO",15,15,0,0,0,3,0,0,0,0,0,0,1,1,0
"924",924,6,10,2020,8,"E1","SASO",15,15,0,0,0,2,1,0,0,0,0,3,1,0,0
"925",925,20,9,2021,1,"A1","SASO",13,11.8648250886954,0,0,0,1,4,0,0,0,0,0,1,0,0
"926",926,20,9,2021,2,"A1","SASO",13,10.1539368623463,0,0,0,0,0,0,0,0,0,0,6,0,0
"927",927,20,9,2021,1,"C3","SASO",13,14.1947697643743,1,0,0,0,3,0,0,0,0,0,2,0,0
"928",928,20,9,2021,7,"D1","SASO",13,21.2160801942877,0,0,0,0,0,0,0,0,0,0,1,0,0
"929",929,20,9,2021,3,"D6","SASO",13,15.661821771776,0,0,0,3,0,0,0,0,0,0,4,0,0
"930",930,1,4,2020,8,"B5","CHFU",1,54.9089869513568,0,13,0,0,0,2,2,4,0,0,0,0,0
"931",931,1,4,2020,9,"E2","CHFU",1,32.0965327677173,0,0,2,0,0,0,0,0,0,1,0,0,2
"932",932,9,4,2021,5,"B6","rare",1,100.999661037772,0,0,0,14,0,0,0,0,0,0,0,0,0
"933",933,9,4,2021,3,"C1","rare",1,66.0862007183004,0,0,0,10,2,0,0,0,0,0,0,0,0
"934",934,9,4,2021,7,"C4","rare",1,33.8343521701578,0,4,0,0,2,1,0,0,0,3,0,0,0
"935",935,9,4,2021,3,"D1","rare",1,0.242331234522894,0,0,0,7,0,0,0,0,0,0,0,0,0
"936",936,9,4,2021,9,"E6","rare",1,129.396785549812,0,0,0,0,0,0,2,0,0,3,0,0,0
"937",937,9,4,2021,4,"F4","rare",1,28.3825298435245,0,0,0,2,1,0,0,0,0,1,0,0,0
"938",938,9,4,2021,2,"F5","rare",1,92.09740105474,0,3,0,0,10,13,0,0,0,1,0,1,0
"939",939,9,4,2021,7,"F5","rare",1,77.1338687574027,1,0,0,0,6,1,0,0,0,0,0,0,0
"940",940,15,2,2019,7,"A2","rare",2,1614.12984063245,0,0,0,2,0,2,0,2,0,1,2,0,0
"941",941,15,2,2019,7,"A3","rare",2,3091.94871341112,1,0,0,0,1,1,0,0,0,1,1,0,0
"942",942,15,2,2019,8,"A3","rare",2,3695.53746634634,0,0,2,2,0,0,0,0,0,0,0,0,0
"943",943,15,2,2019,8,"A4","rare",2,5623.0039814083,0,0,1,0,0,1,0,0,0,0,0,0,0
"944",944,15,2,2019,8,"A5","rare",2,3690.43807319824,0,0,3,0,0,2,0,0,0,0,0,0,0
"945",945,15,2,2019,8,"A6","rare",2,4180.38642276611,0,0,4,3,1,0,0,0,0,0,0,0,0
"946",946,15,2,2019,7,"B2","rare",2,4225.27085560918,0,0,0,2,2,5,0,0,0,1,0,0,0
"947",947,15,2,2019,8,"B2","rare",2,6555.89258651971,0,0,3,2,0,0,0,0,0,2,0,0,0
"948",948,15,2,2019,7,"B3","rare",2,4410.15738138575,0,0,0,1,1,0,0,0,0,3,2,0,0
"949",949,15,2,2019,8,"B4","rare",2,3007.82271330748,0,0,3,0,0,0,0,0,0,0,0,0,0
"950",950,15,2,2019,7,"B5","rare",2,4399.58319759832,0,0,3,3,2,0,0,0,0,5,0,0,0
"951",951,15,2,2019,8,"B5","rare",2,3310.11174852177,0,0,2,2,0,1,0,0,0,0,0,0,0
"952",952,15,2,2019,7,"C1","rare",2,4323.01442866025,1,0,0,2,0,2,0,0,0,1,0,0,0
"953",953,15,2,2019,8,"C2","rare",2,2870.3955753911,0,0,2,2,0,0,0,0,0,1,0,0,0
"954",954,15,2,2019,5,"C3","rare",2,1593.09219186939,0,0,1,0,2,0,0,0,0,0,0,0,0
"955",955,15,2,2019,7,"C3","rare",2,6604.68645692576,2,0,0,3,1,0,0,0,0,2,0,0,0
"956",956,15,2,2019,8,"C3","rare",2,4820.38646543843,0,0,0,4,1,0,0,0,0,2,0,0,0
"957",957,15,2,2019,7,"C4","rare",2,2370.08387662259,0,0,0,1,2,0,0,0,0,3,0,0,0
"958",958,15,2,2019,8,"C4","rare",2,4468.05047147146,0,0,2,1,0,0,0,0,0,4,0,0,0
"959",959,15,2,2019,7,"C6","rare",2,3742.42909881919,1,0,1,1,0,0,0,0,0,4,0,0,0
"960",960,15,2,2019,8,"C6","rare",2,3882.58935836765,0,0,3,2,0,1,0,0,0,0,0,0,0
"961",961,15,2,2019,8,"D2","rare",2,3832.72057269102,0,0,2,2,0,0,0,0,0,1,0,0,0
"962",962,15,2,2019,7,"D3","rare",2,4498.23507448884,1,0,1,3,0,0,0,0,0,2,0,0,0
"963",963,15,2,2019,7,"D4","rare",2,2992.14116360964,0,0,0,1,2,0,0,0,0,3,0,0,0
"964",964,15,2,2019,8,"D4","rare",2,5297.42056352121,0,0,2,1,0,0,0,0,0,0,0,0,0
"965",965,15,2,2019,8,"D5","rare",2,6434.82122928616,0,0,3,3,0,0,0,0,0,1,0,0,0
"966",966,15,2,2019,2,"D6","rare",2,1228.27395281105,0,0,0,0,2,0,0,0,0,0,0,0,0
"967",967,15,2,2019,7,"E1","rare",2,6379.82842008297,0,0,0,0,1,1,0,0,0,0,1,0,0
"968",968,15,2,2019,6,"E2","rare",2,424.436341385589,0,0,0,0,0,0,0,0,0,0,0,0,0
"969",969,15,2,2019,7,"E3","rare",2,3470.1143388195,0,0,1,2,0,0,0,0,0,3,0,0,0
"970",970,15,2,2019,8,"E3","rare",2,3903.63167793687,0,0,2,3,0,0,0,0,0,2,0,0,0
"971",971,15,2,2019,7,"E4","rare",2,3307.61792028451,0,0,0,0,3,0,0,0,0,2,0,0,0
"972",972,1,7,2015,8,"E4","rare",2,147.459050890578,0,0,0,0,0,0,0,0,0,2,1,0,0
"973",973,15,2,2019,8,"E4","rare",2,4024.66510048874,0,0,2,4,0,0,0,0,0,1,0,0,0
"974",974,16,4,2020,8,"E5","rare",2,158.604175755819,0,0,0,0,0,0,0,0,0,4,0,0,0
"975",975,15,2,2019,7,"E6","rare",2,3435.2529875512,0,0,0,3,0,2,0,0,0,2,0,0,0
"976",976,15,2,2019,8,"E6","rare",2,4300.22400263717,0,0,0,3,0,0,0,0,0,1,0,0,0
"977",977,16,4,2020,8,"E6","rare",2,109.250009951414,0,0,0,0,0,0,0,0,0,6,0,0,0
"978",978,1,7,2015,7,"F1","rare",2,14.5539054034959,0,0,0,0,0,0,0,0,0,1,2,0,0
"979",979,15,2,2019,7,"F1","rare",2,4280.09986734913,0,0,0,0,2,0,0,0,0,0,0,0,0
"980",980,15,2,2019,8,"F1","rare",2,2832.2069538425,4,0,1,4,2,0,0,0,0,2,0,0,0
"981",981,15,2,2019,7,"F4","rare",2,2439.38999696944,1,0,3,4,1,0,0,0,0,0,0,0,0
"982",982,15,2,2019,7,"F5","rare",2,5673.85827613603,0,0,2,2,1,2,0,0,0,0,0,0,0
"983",983,15,2,2019,7,"F6","rare",2,4799.12377932188,0,0,3,2,2,1,0,0,0,0,1,0,0
"984",984,16,4,2020,8,"F6","rare",2,203.561827076668,1,4,0,0,0,0,0,0,2,3,0,0,0
"985",985,23,4,2020,4,"A2","BEMA",4,624.738191319442,0,0,1,7,0,0,0,0,0,0,0,0,0
"986",986,7,5,2015,6,"A6","BEMA",4,224.374951053614,0,0,6,2,0,0,0,1,0,0,0,0,0
"987",987,7,5,2015,4,"B3","BEMA",4,197.276749105381,0,0,0,1,2,0,0,0,0,0,1,0,0
"988",988,16,4,2020,9,"B3","BEMA",4,542.64399786113,3,0,0,1,0,0,0,0,0,0,0,0,0
"989",989,23,4,2020,4,"C2","BEMA",4,29.7780365242129,0,0,0,2,2,0,0,0,0,0,0,0,0
"990",990,23,4,2020,4,"C3","BEMA",4,468.423589506364,0,0,0,2,0,0,0,0,0,0,0,0,0
"991",991,22,5,2018,2,"C4","BEMA",4,305.513258523008,1,1,0,18,0,0,0,0,0,0,0,0,0
"992",992,23,4,2020,5,"D2","BEMA",4,328.943256463099,0,0,0,13,1,0,0,0,0,0,0,0,0
"993",993,16,4,2020,9,"D2","BEMA",4,514.02494414774,0,1,0,0,2,0,0,0,2,0,0,0,0
"994",994,23,4,2020,4,"D3","BEMA",4,577.842997548564,0,0,0,8,1,0,0,0,0,0,0,0,0
"995",995,7,5,2015,6,"E6","BEMA",4,232.449900959963,0,0,3,1,0,0,0,1,0,0,0,0,0
"996",996,16,4,2020,8,"E6","BEMA",4,481.076150746785,2,5,0,0,1,0,0,0,7,1,0,0,0
"997",997,16,4,2020,9,"E6","BEMA",4,475.47212369891,0,0,0,0,1,0,0,0,0,3,0,0,0
"998",998,16,4,2020,9,"F4","BEMA",4,567.771574852335,0,0,1,0,1,0,0,0,0,0,0,0,0
"999",999,1,7,2015,8,"A5","rare",4,37.7236660680077,0,0,0,0,0,0,0,0,2,0,0,0,0
"1000",1000,1,4,2020,7,"A1","CHFU",8,263.742106043121,0,0,1,0,2,2,0,0,5,0,0,0,0
"1001",1001,22,4,2016,6,"A2","ME.sp",8,3.80418716364403,1,0,0,4,3,0,0,0,0,0,0,0,0
"1002",1002,20,5,2015,2,"B1","ME.sp",8,8.76791163258086,0,0,0,1,0,2,0,0,0,0,0,0,0
"1003",1003,21,4,2016,3,"C3","ME.sp",8,5.3500099729409,2,0,0,0,7,0,0,0,0,0,0,0,0
"1004",1004,20,5,2015,2,"E4","ME.sp",8,16.1207256823519,0,0,0,0,0,0,1,0,2,1,0,3,0
"1005",1005,20,5,2015,1,"E5","ME.sp",8,9.26546732657425,0,0,0,2,1,0,0,0,1,0,0,0,0
"1006",1006,29,8,2016,9,"A2","SASO",8,9.50233397317538,0,0,0,0,0,0,0,0,0,0,0,0,0
"1007",1007,7,9,2017,3,"A3","SASO",8,8.62072364520899,0,0,0,5,0,0,0,0,0,0,5,0,0
"1008",1008,7,9,2017,5,"A3","SASO",8,10.0281246562947,0,0,0,21,0,0,0,0,0,0,0,0,0
"1009",1009,29,8,2016,7,"A3","SASO",8,12.4806118978463,0,0,0,0,0,0,2,0,0,0,1,0,0
"1010",1010,7,9,2017,2,"A4","SASO",8,5.49364678142032,0,0,0,16,0,0,0,0,0,0,0,0,0
"1011",1011,29,8,2016,8,"A6","SASO",8,10.9365561614772,0,0,0,0,0,0,0,0,0,0,3,0,0
"1012",1012,29,8,2016,8,"B1","SASO",8,10.512804909546,0,0,0,0,0,0,0,0,0,0,1,0,0
"1013",1013,7,9,2017,2,"B2","SASO",8,5.57008930295025,0,0,0,17,0,0,0,0,0,0,0,0,0
"1014",1014,29,8,2016,9,"B2","SASO",8,5.3638633834772,0,0,0,0,0,0,0,0,0,1,2,0,0
"1015",1015,7,9,2017,1,"B4","SASO",8,7.81825910451672,0,0,0,14,0,0,0,0,0,0,0,0,0
"1016",1016,7,9,2017,1,"C1","SASO",8,11.3160005829158,0,0,0,7,0,0,0,0,0,0,0,0,0
"1017",1017,29,8,2016,8,"C3","SASO",8,11.6298986322601,0,0,0,9,0,0,0,0,0,0,0,0,0
"1018",1018,7,9,2017,4,"C4","SASO",8,4.93956580521678,0,0,0,11,0,0,0,0,0,0,1,0,0
"1019",1019,7,9,2017,6,"D1","SASO",8,8.3108754788953,0,0,0,10,0,0,0,0,0,0,0,0,0
"1020",1020,29,8,2016,5,"D2","SASO",8,9.2133928108277,0,0,0,15,0,0,0,0,0,0,6,0,0
"1021",1021,29,8,2016,9,"D2","SASO",8,5.69935664551776,0,0,0,0,0,0,0,0,0,0,0,0,0
"1022",1022,7,9,2017,5,"D3","SASO",8,12.3674546342917,0,0,0,14,0,0,0,0,0,0,4,0,0
"1023",1023,7,9,2017,3,"D4","SASO",8,13.6632144252427,0,0,0,15,0,0,0,0,0,0,0,0,0
"1024",1024,7,9,2017,2,"D5","SASO",8,12.9868217347293,0,0,0,12,0,0,0,0,0,0,0,0,0
"1025",1025,7,9,2017,5,"E2","SASO",8,4.41586143704566,0,0,0,15,0,0,0,0,0,0,3,0,0
"1026",1026,7,9,2017,2,"E4","SASO",8,12.1562310497663,0,0,0,9,0,1,0,0,0,0,0,0,0
"1027",1027,28,8,2016,4,"E4","SASO",8,11.3494627687526,0,0,0,7,0,0,0,0,0,0,4,0,0
"1028",1028,30,9,2015,5,"E4","SASO",8,12.4308335890497,0,0,0,5,0,0,0,0,0,0,0,0,0
"1029",1029,7,9,2017,5,"E4","SASO",8,10.1135314646891,0,0,0,10,0,0,0,0,0,0,2,0,0
"1030",1030,28,8,2016,4,"E5","SASO",8,10.5409378498945,0,0,0,25,0,0,0,0,0,0,1,0,0
"1031",1031,7,9,2017,1,"F1","SASO",8,1.30851584520804,0,0,0,12,0,0,0,0,0,0,0,0,0
"1032",1032,7,9,2017,6,"F1","SASO",8,14.2235874577036,0,0,0,6,0,0,0,4,0,0,0,0,0
"1033",1033,29,8,2016,7,"F2","SASO",8,13.4742512432007,0,0,0,0,0,0,0,0,0,1,1,0,0
"1034",1034,7,9,2017,6,"F3","SASO",8,8.36447271241895,0,0,0,12,0,0,0,0,0,0,0,0,0
"1035",1035,28,8,2016,3,"F5","SASO",8,4.99982803758647,0,0,0,0,0,0,0,0,5,0,5,0,0
"1036",1036,20,5,2015,2,"A2","ME.sp",16,41.4485443732927,0,0,0,0,0,1,0,1,1,0,0,3,0
"1037",1037,20,5,2015,2,"A4","ME.sp",16,18.7208224140022,0,0,1,1,1,0,0,1,1,0,0,0,0
"1038",1038,27,5,2015,2,"B2","ME.sp",16,29.0991973646594,0,2,1,3,0,2,0,0,0,0,0,0,0
"1039",1039,20,5,2015,2,"C1","ME.sp",16,25.0292747946549,0,0,2,3,1,0,0,0,1,0,0,0,0
"1040",1040,22,4,2016,4,"C6","ME.sp",16,1.00253159507012,3,0,0,11,4,1,0,0,0,0,0,0,0
"1041",1041,22,4,2016,4,"D6","ME.sp",16,30.5660322337129,1,0,0,12,4,0,0,0,0,0,2,0,0
"1042",1042,27,5,2020,7,"E3","ME.sp",16,455.742453941366,2,1,0,0,2,0,0,0,0,0,0,0,1
"1043",1043,27,5,2020,7,"F4","ME.sp",16,432.82880065006,0,0,0,0,3,1,0,0,0,2,0,0,0
"1044",1044,22,4,2016,4,"F6","ME.sp",16,35.938450443296,2,0,0,16,0,1,0,0,0,0,0,0,0
"1045",1045,7,6,2016,4,"E3","PAIN",16,505.647550105278,0,0,0,8,0,0,0,0,0,0,0,4,0
"1046",1046,8,6,2016,6,"F2","PAIN",16,384.875278358906,0,0,0,9,0,0,0,0,0,0,0,0,0
"1047",1047,7,6,2016,3,"F6","PAIN",16,402.460405200874,0,0,0,17,0,0,0,3,0,0,2,0,0
"1048",1048,8,6,2016,6,"F6","PAIN",16,360.459468396088,0,0,0,22,0,0,0,0,0,0,0,2,0
"1049",1049,27,5,2020,7,"F4","rare",16,182.835237963942,0,0,0,0,3,0,0,0,0,0,0,0,1
"1050",1050,6,10,2020,2,"A1","SASO",16,16,1,1,0,0,3,0,0,0,0,0,7,0,0
"1051",1051,6,10,2020,7,"C4","SASO",16,16,0,0,0,0,3,0,0,0,0,0,0,0,1
"1052",1052,6,10,2020,8,"E2","SASO",16,16,0,0,0,0,0,0,0,0,0,0,0,0,0
"1053",1053,6,10,2020,7,"E5","SASO",16,16,0,0,0,0,0,1,0,0,0,0,1,0,1
"1054",1054,20,9,2021,1,"B3","SASO",14,19.3035566530952,1,0,0,0,1,0,0,1,0,0,1,0,0
"1055",1055,20,9,2021,7,"D5","SASO",14,15.9193502657361,0,1,0,1,0,0,0,0,0,0,0,0,0
"1056",1056,20,9,2021,1,"E2","SASO",14,10.3604915859025,0,1,0,0,2,0,0,0,0,0,0,0,0
"1057",1057,20,9,2021,1,"E3","SASO",14,21.6344790392766,0,1,0,0,1,0,0,0,0,0,2,0,0
"1058",1058,20,9,2021,1,"F2","SASO",14,18.2268235934027,0,0,0,0,6,0,0,0,0,0,0,0,0
"1059",1059,7,5,2015,6,"A4","ME.sp",17,19.500319372421,0,0,3,1,1,0,0,3,0,0,0,0,0
"1060",1060,27,5,2020,8,"E1","ME.sp",17,313.787138082245,0,0,0,0,0,0,0,0,0,0,2,0,0
"1061",1061,22,4,2016,5,"E3","ME.sp",17,9.15808628417357,0,0,0,12,1,0,0,0,0,0,0,0,0
"1062",1062,27,5,2015,2,"E6","ME.sp",17,38.029893719484,0,0,0,3,0,0,0,0,0,0,0,0,0
"1063",1063,8,6,2016,6,"C3","PAIN",17,691.739267904403,0,0,0,5,0,0,0,3,0,0,0,0,0
"1064",1064,7,6,2016,3,"C4","PAIN",17,414.864910270985,0,0,0,3,0,0,0,7,0,0,5,0,0
"1065",1065,8,6,2016,6,"D3","PAIN",17,354.090441773373,0,0,0,11,0,0,0,0,0,0,1,0,0
"1066",1066,9,6,2016,9,"E1","PAIN",17,596.514768714809,0,0,0,0,0,0,0,0,0,0,0,0,0
"1067",1067,6,10,2020,2,"C1","SASO",17,17,0,0,0,1,4,0,0,0,0,0,5,0,0
"1068",1068,6,10,2020,7,"C5","SASO",17,17,0,4,0,2,0,0,0,0,0,0,0,0,1
"1069",1069,6,10,2020,3,"F4","SASO",17,17,0,0,0,8,0,0,0,0,0,0,3,0,0
"1070",1070,6,10,2020,7,"F5","SASO",17,17,0,0,0,0,1,1,0,0,0,1,0,0,0
"1071",1071,6,10,2019,2,"A3","SASO",15,21.8323857416472,0,0,0,15,0,0,0,0,0,0,0,0,0
"1072",1072,6,10,2019,3,"A4","SASO",15,20.102730657531,0,0,0,0,0,0,0,0,30,0,0,0,0
"1073",1073,6,10,2019,7,"A5","SASO",15,22.1079663849322,0,0,0,0,0,0,0,0,2,0,1,0,0
"1074",1074,6,10,2019,7,"A6","SASO",15,28.0540312826517,0,0,0,0,0,0,0,0,2,0,3,0,0
"1075",1075,6,10,2019,8,"A6","SASO",15,19.7326910475082,0,1,0,0,0,0,0,0,0,0,0,0,0
"1076",1076,6,10,2019,2,"B4","SASO",15,12.6942994018795,0,0,0,30,0,0,0,0,0,0,0,0,0
"1077",1077,6,10,2019,5,"B5","SASO",15,13.6842171306843,0,0,0,20,0,0,0,0,0,0,0,0,0
"1078",1078,6,10,2019,7,"B5","SASO",15,14.9770559317471,0,0,0,0,0,0,0,0,2,0,1,0,0
"1079",1079,6,10,2019,2,"C2","SASO",15,21.6117762431203,0,0,0,30,0,0,0,0,0,0,0,0,0
"1080",1080,20,9,2021,2,"C2","SASO",15,27.0440168342682,0,1,0,0,0,0,0,1,0,0,1,0,0
"1081",1081,6,10,2019,2,"C5","SASO",15,12.0252910938097,0,0,0,20,0,0,0,0,0,0,0,0,0
"1082",1082,6,10,2019,7,"C5","SASO",15,26.472574986235,0,0,0,0,0,0,0,0,0,0,2,0,0
"1083",1083,6,10,2019,1,"D3","SASO",15,16.203865526531,0,0,0,25,0,0,0,0,0,0,0,0,0
"1084",1084,6,10,2019,7,"D4","SASO",15,21.4839991437171,0,0,0,0,0,0,0,0,0,1,1,0,0
"1085",1085,6,10,2019,7,"E5","SASO",15,23.1933762473647,0,0,0,0,0,0,0,0,3,0,1,0,0
"1086",1086,6,10,2019,8,"E5","SASO",15,17.9590776854951,0,0,0,0,0,0,0,0,0,0,1,0,0
"1087",1087,20,9,2021,3,"E6","SASO",15,32.3624671356782,0,0,0,2,0,0,0,0,0,0,4,0,0
"1088",1088,1,4,2020,4,"A2","CHFU",1,16.9192939182898,1,0,0,7,0,0,0,0,0,0,0,0,0
"1089",1089,1,4,2020,4,"B3","CHFU",1,18.5879917967186,1,0,0,14,0,0,0,0,0,0,0,0,0
"1090",1090,1,4,2020,9,"B6","CHFU",1,20.0031024416091,0,0,0,0,0,0,0,0,0,5,0,0,0
"1091",1091,1,4,2020,4,"E1","CHFU",1,13.5410182869547,0,0,0,2,8,0,0,0,0,0,0,0,0
"1092",1092,1,4,2020,4,"F6","CHFU",1,18.7315079030237,1,0,0,12,0,0,0,0,0,0,0,0,0
"1093",1093,1,4,2020,7,"A5","CHFU",2,16.6379916903756,1,0,0,0,3,0,0,0,6,0,0,0,2
"1094",1094,9,4,2021,8,"E5","CHFU",2,100.058218463352,0,2,0,0,1,0,0,1,0,1,0,0,0
"1095",1095,27,5,2020,8,"E2","rare",3,15.7785754043637,0,0,0,4,2,0,0,0,0,3,0,0,0
"1096",1096,27,5,2020,2,"A4","rare",6,121.814944413558,0,3,0,0,6,0,0,0,0,0,0,0,0
"1097",1097,27,5,2020,7,"E5","rare",6,78.5612388126922,0,3,0,0,0,1,0,0,0,0,0,0,0
"1098",1098,27,5,2015,2,"D3","ME.sp",9,7.73121451625368,0,0,0,1,2,3,0,0,0,0,0,0,0
"1099",1099,22,4,2016,6,"F3","ME.sp",9,21.1884035679875,1,0,0,23,0,2,0,0,0,0,0,0,0
"1100",1100,28,8,2016,4,"E3","SASO",9,1.8635671290798,0,0,0,20,0,0,0,0,0,0,2,0,0
"1101",1101,28,8,2016,4,"F1","SASO",9,9.81091613639904,0,0,0,7,0,0,0,0,0,0,1,0,0
"1102",1102,27,5,2015,2,"A4","ME.sp",18,34.6627974670618,0,4,0,0,2,0,0,0,0,0,0,0,0
"1103",1103,22,4,2016,4,"B1","ME.sp",18,16.6236181888251,1,0,0,14,2,1,0,0,0,0,0,0,0
"1104",1104,22,4,2016,4,"E2","ME.sp",18,30.7358132909413,0,0,0,8,6,2,0,0,0,0,0,0,0
"1105",1105,22,4,2016,4,"F4","ME.sp",18,29.795107769598,0,0,0,12,0,3,0,0,0,0,0,0,0
"1106",1106,7,6,2016,4,"D2","PAIN",18,654.454745011463,0,0,0,3,0,1,0,2,0,0,0,2,0
"1107",1107,6,10,2020,7,"A2","SASO",18,18,0,0,0,0,0,0,1,0,0,1,0,0,1
"1108",1108,6,10,2020,7,"B2","SASO",18,18,0,0,0,1,0,0,0,0,0,0,0,0,1
"1109",1109,6,10,2020,3,"D6","SASO",18,18,1,0,0,1,2,0,0,0,0,0,7,0,0
"1110",1110,9,4,2021,4,"A1","BEMA",3,40.783660360592,0,0,0,4,0,0,0,0,0,1,0,0,0
"1111",1111,9,4,2021,6,"B1","BEMA",3,400.830442059271,0,1,1,4,0,0,0,0,0,0,0,0,0
"1112",1112,9,4,2021,7,"C5","BEMA",3,229.226310678865,0,5,0,0,3,0,0,0,0,0,0,1,0
"1113",1113,9,4,2021,5,"C6","BEMA",3,244.890078437239,0,0,0,6,0,0,0,0,0,0,2,1,0
"1114",1114,9,4,2021,4,"E1","BEMA",3,186.410319882129,0,0,0,0,5,0,0,0,0,0,0,0,0
"1115",1115,9,4,2021,3,"E2","BEMA",3,245.454620574578,0,0,0,8,5,0,0,0,0,0,0,0,0
"1116",1116,9,4,2021,8,"E6","BEMA",3,17.4761339722391,0,1,1,0,2,0,0,1,0,0,0,0,0
"1117",1117,9,4,2021,5,"F3","BEMA",3,49.8763342210774,0,0,0,2,1,1,0,0,0,0,0,0,0
"1118",1118,9,4,2021,9,"F6","BEMA",3,411.401402735159,0,0,1,0,0,0,0,0,0,6,0,1,0
"1119",1119,16,4,2020,7,"A2","SCLA",1,2.86311730173635,1,0,0,0,1,2,3,0,0,0,0,0,0
"1120",1120,16,4,2020,7,"A3","SCLA",1,18.4448378785947,0,0,0,0,2,2,1,1,3,0,0,0,0
"1121",1121,16,4,2020,7,"A4","SCLA",1,29.4012032426287,0,1,0,0,0,1,0,1,0,0,0,0,7
"1122",1122,16,4,2020,7,"A5","SCLA",1,22.8993291553539,0,0,0,0,3,0,1,0,8,0,0,0,0
"1123",1123,16,4,2020,7,"A6","SCLA",1,26.6274148009361,1,0,0,0,2,2,0,0,0,0,0,0,0
"1124",1124,16,4,2020,7,"B3","SCLA",1,15.8785924832691,0,2,0,0,2,1,0,0,0,0,0,0,3
"1125",1125,16,4,2020,7,"B4","SCLA",1,17.9863452733921,0,6,0,0,3,0,0,0,0,0,1,0,0
"1126",1126,16,4,2020,7,"B5","SCLA",1,14.4620340489301,1,4,0,0,0,2,0,0,0,3,1,0,1
"1127",1127,16,4,2020,7,"B6","SCLA",1,14.3681629511092,2,0,0,1,0,0,3,0,0,1,0,0,1
"1128",1128,16,4,2020,7,"C1","SCLA",1,20.865795139231,0,3,0,0,2,1,0,0,0,0,4,0,1
"1129",1129,16,4,2020,7,"C2","SCLA",1,22.623905674282,1,0,0,0,2,0,0,0,0,0,3,2,0
"1130",1130,16,4,2020,7,"C5","SCLA",1,17.143564882526,0,7,0,0,3,1,0,0,0,1,0,0,2
"1131",1131,16,4,2020,7,"C6","SCLA",1,27.3137348916715,3,0,0,0,3,0,0,0,0,6,0,0,0
"1132",1132,16,4,2020,7,"D1","SCLA",1,13.0818613811102,2,0,0,0,1,0,0,0,8,0,3,0,2
"1133",1133,16,4,2020,7,"D2","SCLA",1,13.543151545876,0,0,0,0,2,1,0,1,0,0,0,1,0
"1134",1134,16,4,2020,7,"D3","SCLA",1,5.43973216609945,0,0,0,0,6,0,0,0,0,0,1,0,0
"1135",1135,16,4,2020,7,"D4","SCLA",1,6.94424527934132,0,0,0,0,3,0,0,0,0,0,1,1,2
"1136",1136,16,4,2020,7,"D5","SCLA",1,12.152471157435,0,10,0,0,6,0,0,0,4,0,0,0,3
"1137",1137,16,4,2020,7,"E2","SCLA",1,16.7819453452986,0,0,0,0,1,0,0,0,0,0,0,0,6
"1138",1138,16,4,2020,7,"E4","SCLA",1,21.0803433288411,0,0,0,0,6,4,2,1,0,0,0,0,0
"1139",1139,16,4,2020,7,"F2","SCLA",1,26.6702901799046,1,0,0,0,1,1,0,0,0,0,0,0,1
"1140",1140,16,4,2020,7,"F3","SCLA",1,20.4002491211045,1,0,0,0,2,1,0,0,0,1,0,0,0
"1141",1141,16,4,2020,7,"F4","SCLA",1,15.8843272625905,1,0,0,4,2,0,0,0,0,1,0,0,0
"1142",1142,20,9,2021,3,"A2","SASO",16,8.6150251706097,0,0,0,4,0,0,0,0,0,0,6,0,0
"1143",1143,20,9,2021,1,"C2","SASO",16,25.1020953867155,0,0,0,0,4,0,0,0,0,0,6,0,0
"1144",1144,20,9,2021,7,"C2","SASO",16,14.0334634693564,0,0,0,3,0,0,0,0,0,0,3,0,0
"1145",1145,20,9,2021,2,"D1","SASO",16,21.690407228249,0,0,0,0,3,2,0,0,0,0,0,0,0
"1146",1146,22,4,2016,4,"A4","ME.sp",19,20.3413416107493,2,0,0,28,1,0,0,0,0,0,0,0,0
"1147",1147,22,4,2016,6,"A4","ME.sp",19,28.838858108168,0,0,0,7,0,0,0,4,0,0,0,0,0
"1148",1148,27,5,2020,7,"A6","ME.sp",19,554.612352042291,0,0,0,0,0,3,0,0,0,1,0,0,0
"1149",1149,27,5,2015,2,"C2","ME.sp",19,48.5188154388991,0,3,2,1,0,0,0,0,0,0,0,0,0
"1150",1150,7,5,2015,6,"C5","ME.sp",19,15.8513571089685,0,0,7,2,0,0,1,1,0,0,0,0,0
"1151",1151,20,5,2015,2,"E6","ME.sp",19,29.6000186535346,0,0,0,2,0,0,1,0,2,0,0,1,0
"1152",1152,22,4,2016,5,"E6","ME.sp",19,24.4660207123038,0,0,0,32,0,0,0,0,0,0,0,0,0
"1153",1153,22,4,2016,5,"F2","ME.sp",19,31.9148160824488,0,0,0,32,0,0,0,0,0,0,0,0,0
"1154",1154,8,6,2016,6,"A3","PAIN",19,249.880380026159,0,0,0,21,0,0,0,0,0,0,4,0,0
"1155",1155,8,6,2016,6,"B6","PAIN",19,540.705397652899,0,0,0,9,0,0,1,0,0,1,1,0,0
