Project.ID,Plant.ID,species,sample.number,sla.mm2.mg,mean.seed.mass.mg,seed.notes,height.mm,width.longest.mm,width.90.from.longest.mm,leaf.area.mm2,leaf.wet.mass.mg,leaf.dry.mass.mg,aboverground.biomass.mg,number.buds,number.flowers,number.seeds,C13.plant.permill,delta.C13.discrimination.permill,C13.notes,root.dry.mass.mg,root.wet.mass.mg,root.volume.less.than.0.5mm.diameter.mm3,root.length.less.than.0.5mm.diameter.mm3,total.root.volume.cm3,total.root.length.cm,number.of.root.tips,root.length.per.volume.cm.m3,root.notes,stem.wet.mass.mg,stem.dry.mass.mg,stem.diameter.1.mm,stem.diameter.2.mm,stem.length
MAPS.2,1B.POCA.39,Podolepis aristata,1,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
MAPS.2,1B.POCA.4,Podolepis aristata,1,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
MAPS.2,1B.POCA.45,Podolepis aristata,1,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,54,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
MAPS.2,1B.POCA.5,Podolepis aristata,1,19.52578968,NA,,NA,NA,NA,237.6288604,NA,12.17,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
MAPS.2,1B.POCA.8,Podolepis aristata,1,18.44018227,NA,,NA,NA,NA,552.8366645,NA,29.98,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
MAPS.2,1B.POCA.9,Podolepis aristata,1,37.79330732,NA,,98,45,4,181.7858082,NA,4.81,NA,0,0,5,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
MAPS.2,1B.PTGA.1,Ptilotus gaudichaudii,1,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
MAPS.2,1B.PTGA.10,Ptilotus gaudichaudii,1,32.40868356,NA,,135,26,18,37.20516873,NA,1.148,NA,2,0,47,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
MAPS.2,1B.PTGA.11,Ptilotus gaudichaudii,1,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
MAPS.2,1B.PTGA.12,Ptilotus gaudichaudii,1,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
MAPS.2,1B.PTGA.2,Ptilotus gaudichaudii,1,24.24672181,NA,,31,3,2,7.661964093,NA,0.316,NA,1,0,11,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
MAPS.2,1B.PTGA.3,Ptilotus gaudichaudii,1,20.8781051,NA,,85,30,2,41.83972262,NA,2.004,NA,1,0,10,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
MAPS.2,1B.PTGA.4,Ptilotus gaudichaudii,1,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
MAPS.2,1B.PTGA.5,Ptilotus gaudichaudii,1,30.17650008,NA,,51,48,3,11.88954103,NA,0.394,NA,1,0,2,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
MAPS.2,1B.PTGA.6,Ptilotus gaudichaudii,1,15.22094227,NA,,63,70,3,24.2317401,NA,1.592,NA,2,0,7,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
MAPS.2,1B.PTGA.7,Ptilotus gaudichaudii,1,16.29135383,NA,,155,5,3,31.08390311,NA,1.908,NA,1,0,33,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
MAPS.2,1B.PTGA.8,Ptilotus gaudichaudii,1,NA,NA,,51,12,4,NA,NA,NA,NA,2,0,7,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
MAPS.2,1B.PTGA.9,Ptilotus gaudichaudii,1,27.88837505,NA,,156,34,26,9.705154518,NA,0.348,NA,2,0,51,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
MAPS.2,1B.VERO.1,Goodenia rosea,1,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
MAPS.2,2A.ARCA.1,Arctotheca calendula,1,34.16407308,NA,,40,21,4,60.12876862,NA,1.76,NA,1,0,14,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
MAPS.2,2A.ARCA.2,Arctotheca calendula,1,42.16865327,NA,,25,11,6,71.26502403,NA,1.69,NA,1,0,19,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
MAPS.2,2A.BRPE.12,Brachyscome perpusilla,1,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
MAPS.2,2A.BRPE.16,Brachyscome perpusilla,1,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
MAPS.2,2A.BRPE.17,Brachyscome perpusilla,1,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,68,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
MAPS.2,2A.BRPE.23,Brachyscome perpusilla,1,29.40719959,NA,,16,5,3,4.705151934,NA,0.16,NA,0,1,0,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
MAPS.2,2A.BRPE.24,Brachyscome perpusilla,1,33.04463027,NA,,20,7,2,6.939372357,NA,0.21,NA,0,3,2,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
MAPS.2,2A.BRPE.26,Brachyscome perpusilla,1,19.32052889,NA,,15,5,3,4.057311067,NA,0.21,NA,1,0,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
MAPS.2,2A.BRPE.29,Brachyscome perpusilla,1,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
MAPS.2,2A.BRPE.32,Brachyscome perpusilla,1,38.69049618,NA,,6,4,3,2.321429771,NA,0.06,NA,0,0,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
MAPS.2,2A.BRPE.33,Brachyscome perpusilla,1,46.92693455,NA,,25,6,2,4.692693455,NA,0.1,NA,0,1,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
MAPS.2,2A.BRPE.35,Brachyscome perpusilla,1,40.6746242,NA,,20,9,6,7.321432356,NA,0.18,NA,0,3,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
MAPS.2,2A.BRPE.36,Brachyscome perpusilla,1,53.36381495,NA,,20,3,1,3.201828897,NA,0.06,NA,0,1,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
MAPS.2,2A.BRPE.37,Brachyscome perpusilla,1,44.96378041,NA,,14,5,2,4.946015845,NA,0.11,NA,0,2,6,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
MAPS.2,2A.BRPE.41,Brachyscome perpusilla,1,41.3413835,NA,,13,8,2,8.268276699,NA,0.2,NA,1,0,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
MAPS.2,2A.BRPE.43,Brachyscome perpusilla,1,NA,NA,,28,5,3,NA,NA,0.09,NA,0,3,3,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
MAPS.2,2A.BRPE.44,Brachyscome perpusilla,1,NA,NA,,21,2,1,NA,NA,0.05,NA,0,1,2,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
MAPS.2,2A.CAER.1,Calandrinia eremaea,1,37.10846721,NA,,27,12,2,10.39037082,NA,0.28,NA,1,0,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
MAPS.2,2A.CRAS.1,Crassula colorata,1,104.9230008,NA,,1,1,1,1.049230008,NA,0.01,NA,0,1,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
MAPS.2,2A.CRAS.2,Crassula colorata,1,54.9399965,NA,,1,1,1,1.09879993,NA,0.02,NA,0,1,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
MAPS.2,2A.CRAS.3,Crassula colorata,1,32.38568214,NA,,1,1,1,1.619284107,NA,0.05,NA,0,1,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
MAPS.2,2A.CRAS.4,Crassula colorata,1,21.59469553,NA,,1,1,1,0.647840866,NA,0.03,NA,0,1,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
MAPS.2,2A.GOSP.1,Goodenia sp,1,18.02779782,NA,,14,17,12,34.25281586,NA,1.9,NA,0,0,10,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
MAPS.2,2A.HYGL.1,Hyalosperma glutinosum subsp glutinosum,1,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
MAPS.2,2A.HYGL.11,Hyalosperma glutinosum subsp glutinosum,1,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
MAPS.2,2A.HYGL.12,Hyalosperma glutinosum subsp glutinosum,1,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
MAPS.2,2A.HYGL.120,Hyalosperma glutinosum subsp glutinosum,1,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
MAPS.2,2A.HYGL.121,Hyalosperma glutinosum subsp glutinosum,1,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
MAPS.2,2A.HYGL.122,Hyalosperma glutinosum subsp glutinosum,1,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
MAPS.2,2A.HYGL.123,Hyalosperma glutinosum subsp glutinosum,1,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
MAPS.2,2A.HYGL.124,Hyalosperma glutinosum subsp glutinosum,1,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
MAPS.2,2A.HYGL.128,Hyalosperma glutinosum subsp glutinosum,1,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
MAPS.2,2A.HYGL.131,Hyalosperma glutinosum subsp glutinosum,1,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
MAPS.2,2A.HYGL.134,Hyalosperma glutinosum subsp glutinosum,1,28.24947114,NA,,NA,NA,NA,4.576414325,NA,0.162,NA,NA,NA,17,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
MAPS.2,2A.HYGL.135,Hyalosperma glutinosum subsp glutinosum,1,38.49350315,NA,,26,6,1,4.003324328,NA,0.104,NA,0,1,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
MAPS.2,2A.HYGL.136,Hyalosperma glutinosum subsp glutinosum,1,38.72229711,NA,,58,4,1,2.865449986,NA,0.074,NA,0,1,6,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
MAPS.2,2A.HYGL.137,Hyalosperma glutinosum subsp glutinosum,1,27.24836753,NA,,NA,NA,NA,3.106313898,NA,0.114,NA,NA,NA,14,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
MAPS.2,2A.HYGL.138,Hyalosperma glutinosum subsp glutinosum,1,30.74244852,NA,,NA,NA,NA,4.426912587,NA,0.144,NA,NA,NA,8,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
MAPS.2,2A.HYGL.139,Hyalosperma glutinosum subsp glutinosum,1,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
MAPS.2,2A.HYGL.140,Hyalosperma glutinosum subsp glutinosum,1,36.15997332,NA,,NA,NA,NA,2.965117812,NA,0.082,NA,NA,NA,4,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
MAPS.2,2A.HYGL.141,Hyalosperma glutinosum subsp glutinosum,1,29.8371525,NA,,NA,NA,NA,2.74501803,NA,0.092,NA,NA,NA,7,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
MAPS.2,2A.HYGL.142,Hyalosperma glutinosum subsp glutinosum,1,33.85774664,NA,,NA,NA,NA,5.755816928,NA,0.17,NA,NA,NA,6,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
MAPS.2,2A.HYGL.143,Hyalosperma glutinosum subsp glutinosum,1,40.89262402,NA,,56,6,3,4.007477154,NA,0.098,NA,0,1,8,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
MAPS.2,2A.HYGL.144,Hyalosperma glutinosum subsp glutinosum,1,61.44644494,NA,,62,5,4,3.318108027,NA,0.054,NA,0,1,12,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
MAPS.2,2A.HYGL.145,Hyalosperma glutinosum subsp glutinosum,1,35.64958481,NA,,77,13,5,5.49003606,NA,0.154,NA,3,1,14,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
MAPS.2,2A.HYGL.146,Hyalosperma glutinosum subsp glutinosum,1,38.35007745,NA,,NA,NA,NA,3.75830759,NA,0.098,NA,NA,NA,1,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
MAPS.2,2A.HYGL.147,Hyalosperma glutinosum subsp glutinosum,1,41.79253142,NA,,75,32,11,4.597178456,NA,0.11,NA,1,2,16,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
MAPS.2,2A.HYGL.148,Hyalosperma glutinosum subsp glutinosum,1,30.18110212,NA,,71,12,4,4.285716501,NA,0.142,NA,0,1,10,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
MAPS.2,2A.HYGL.149,Hyalosperma glutinosum subsp glutinosum,1,37.40075671,NA,,77,18,3,6.1337241,NA,0.164,NA,0,2,19,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
MAPS.2,2A.HYGL.150,Hyalosperma glutinosum subsp glutinosum,1,35.99115924,NA,,NA,NA,NA,5.182726931,NA,0.144,NA,NA,NA,15,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
MAPS.2,2A.HYGL.151,Hyalosperma glutinosum subsp glutinosum,1,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
MAPS.2,2A.HYGL.152,Hyalosperma glutinosum subsp glutinosum,1,31.57792494,NA,,NA,NA,NA,6.378740838,NA,0.202,NA,NA,NA,13,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
MAPS.2,2A.HYGL.153,Hyalosperma glutinosum subsp glutinosum,1,55.63219825,NA,,83,25,2,5.897013015,NA,0.106,NA,1,2,5,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
MAPS.2,2A.HYGL.154,Hyalosperma glutinosum subsp glutinosum,1,36.06569715,NA,,79,30,3,4.688540629,NA,0.13,NA,0,3,22,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
MAPS.2,2A.HYGL.155,Hyalosperma glutinosum subsp glutinosum,1,32.18440202,NA,,49,9,4,3.99086585,NA,0.124,NA,0,1,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
MAPS.2,2A.HYGL.156,Hyalosperma glutinosum subsp glutinosum,1,33.39564295,NA,,69,14,3,4.808972585,NA,0.144,NA,0,2,6,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
MAPS.2,2A.HYGL.157,Hyalosperma glutinosum subsp glutinosum,1,35.23609996,NA,,69,51,7,4.651165195,NA,0.132,NA,0,2,25,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
MAPS.2,2A.HYGL.158,Hyalosperma glutinosum subsp glutinosum,1,31.80537424,NA,,75,17,4,4.007477154,NA,0.126,NA,6,5,18,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
MAPS.2,2A.HYGL.159,Hyalosperma glutinosum subsp glutinosum,1,52.41152898,NA,,29,8,2,6.079737362,NA,0.116,NA,1,0,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
MAPS.2,2A.HYGL.16,Hyalosperma glutinosum subsp glutinosum,1,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
MAPS.2,2A.HYGL.160,Hyalosperma glutinosum subsp glutinosum,1,36.24284567,NA,,91,19,12,3.986713024,NA,0.11,NA,0,3,31,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
MAPS.2,2A.HYGL.161,Hyalosperma glutinosum subsp glutinosum,1,36.44104874,NA,,76,8,4,2.915283899,NA,0.08,NA,0,1,9,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
MAPS.2,2A.HYGL.162,Hyalosperma glutinosum subsp glutinosum,1,42.48660514,NA,,45,11,9,3.313955201,NA,0.078,NA,0,1,4,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
MAPS.2,2A.HYGL.163,Hyalosperma glutinosum subsp glutinosum,1,31.76911941,NA,,21,9,5,2.541529553,NA,0.08,NA,0,1,10,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
MAPS.2,2A.HYGL.164,Hyalosperma glutinosum subsp glutinosum,1,37.57009833,NA,,41,9,3,2.404486293,NA,0.064,NA,2,1,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
MAPS.2,2A.HYGL.165,Hyalosperma glutinosum subsp glutinosum,1,38.64807484,NA,,63,7,2,2.39618064,NA,0.062,NA,0,1,9,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
MAPS.2,2A.HYGL.166,Hyalosperma glutinosum subsp glutinosum,1,42.18893755,NA,,60,5,5,3.712626504,NA,0.088,NA,1,1,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
MAPS.2,2A.HYGL.167,Hyalosperma glutinosum subsp glutinosum,1,43.98220335,NA,,7,50,2,2.902825421,NA,0.066,NA,0,1,2,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
MAPS.2,2A.HYGL.168,Hyalosperma glutinosum subsp glutinosum,1,37.20240018,NA,,75,25,7,3.571430417,NA,0.096,NA,1,1,12,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
MAPS.2,2A.HYGL.169,Hyalosperma glutinosum subsp glutinosum,1,35.72236791,NA,,43,7,3,7.35880779,NA,0.206,NA,2,0,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
MAPS.2,2A.HYGL.17,Hyalosperma glutinosum subsp glutinosum,1,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
MAPS.2,2A.HYGL.170,Hyalosperma glutinosum subsp glutinosum,1,36.13977776,NA,,40,7,3,11.78156755,NA,0.326,NA,2,0,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
MAPS.2,2A.HYGL.171,Hyalosperma glutinosum subsp glutinosum,1,36.57029485,NA,,63,6,3,7.167777791,NA,0.196,NA,1,1,0,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
MAPS.2,2A.HYGL.172,Hyalosperma glutinosum subsp glutinosum,1,45.27209629,NA,,76,16,4,5.97591671,NA,0.132,NA,1,2,7,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
MAPS.2,2A.HYGL.173,Hyalosperma glutinosum subsp glutinosum,1,32.74195737,NA,,53,14,3,7.072262792,NA,0.216,NA,1,2,3,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
MAPS.2,2A.HYGL.174,Hyalosperma glutinosum subsp glutinosum,1,31.05458904,NA,,80,45,13,4.22342411,NA,0.136,NA,3,3,34,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
MAPS.2,2A.HYGL.175,Hyalosperma glutinosum subsp glutinosum,1,NA,NA,,46,17,7,NA,NA,0.128,NA,0,1,9,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
MAPS.2,2A.HYGL.176,Hyalosperma glutinosum subsp glutinosum,1,58.65774063,NA,,24,14,2,4.69261925,NA,0.08,NA,1,0,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
MAPS.2,2A.HYGL.177,Hyalosperma glutinosum subsp glutinosum,1,45.67181749,NA,,29,39,3,6.485398083,NA,0.142,NA,0,2,0,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
MAPS.2,2A.HYGL.178,Hyalosperma glutinosum subsp glutinosum,1,26.95195193,NA,,91,39,3,3.288138136,NA,0.122,NA,0,1,5,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
MAPS.2,2A.HYGL.179,Hyalosperma glutinosum subsp glutinosum,1,33.82114446,NA,,42,32,2,4.329106491,NA,0.128,NA,0,2,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
MAPS.2,2A.HYGL.18,Hyalosperma glutinosum subsp glutinosum,1,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
MAPS.2,2A.HYGL.180,Hyalosperma glutinosum subsp glutinosum,1,48.97980354,NA,,76,27,8,3.428586248,NA,0.07,NA,0,3,11,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
MAPS.2,2A.HYGL.181,Hyalosperma glutinosum subsp glutinosum,1,46.43049328,NA,,21,6,2,6.964573992,NA,0.15,NA,1,0,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
MAPS.2,2A.HYGL.182,Hyalosperma glutinosum subsp glutinosum,1,64.02781547,NA,,50,22,4,2.305001357,NA,0.036,NA,0,3,0,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
MAPS.2,2A.HYGL.183,Hyalosperma glutinosum subsp glutinosum,1,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
MAPS.2,2A.HYGL.184,Hyalosperma glutinosum subsp glutinosum,1,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
MAPS.2,2A.HYGL.185,Hyalosperma glutinosum subsp glutinosum,1,435.3891452,NA,,4,4,2,4.353891452,NA,0.01,NA,0,0,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
MAPS.2,2A.HYGL.186,Hyalosperma glutinosum subsp glutinosum,1,64.32287453,NA,,56,36,5,4.502601217,NA,0.07,NA,0,1,3,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
MAPS.2,2A.HYGL.187,Hyalosperma glutinosum subsp glutinosum,1,64.79496901,NA,,41,10,3,4.535647831,NA,0.07,NA,0,1,0,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
MAPS.2,2A.HYGL.188,Hyalosperma glutinosum subsp glutinosum,1,67.25833387,NA,,39,9,1,5.246150042,NA,0.078,NA,2,1,0,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
MAPS.2,2A.HYGL.189,Hyalosperma glutinosum subsp glutinosum,1,152.465062,NA,,40,19,2,3.354231365,NA,0.022,NA,0,2,3,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
MAPS.2,2A.HYGL.19,Hyalosperma glutinosum subsp glutinosum,1,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
MAPS.2,2A.HYGL.190,Hyalosperma glutinosum subsp glutinosum,1,44.01115472,NA,,53,62,8,7.129807065,NA,0.162,NA,0,3,2,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
MAPS.2,2A.HYGL.191,Hyalosperma glutinosum subsp glutinosum,1,27.72622109,NA,,60,49,7,4.713457586,NA,0.17,NA,0,2,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
