unique_id,seed,focal,code,site,treatment
BO_OP_8_85_HYGL,3,Hyalosperma glutinosum,HYGL,BO,OP
BO_OP_8_92_HYGL,7,Hyalosperma glutinosum,HYGL,BO,OP
BO_OP_8_106_HYGL,7,Hyalosperma glutinosum,HYGL,BO,OP
BO_OP_8_125_HYGL,4,Hyalosperma glutinosum,HYGL,BO,OP
BO_OP_8_128_HYGL,4,Hyalosperma glutinosum,HYGL,BO,OP
BO_OP_8_129_HYGL,5,Hyalosperma glutinosum,HYGL,BO,OP
BO_OP_8_138_HYGL,5,Hyalosperma glutinosum,HYGL,BO,OP
BO_OP_8_144_HYGL,4,Hyalosperma glutinosum,HYGL,BO,OP
BO_OP_8_150_HYGL,5,Hyalosperma glutinosum,HYGL,BO,OP
BO_OP_8_153_HYGL,7,Hyalosperma glutinosum,HYGL,BO,OP
BO_OP_8_156_HYGL,5,Hyalosperma glutinosum,HYGL,BO,OP
BO_OP_8_163_HYGL,6,Hyalosperma glutinosum,HYGL,BO,OP
BO_OP_8_170_HYGL,3,Hyalosperma glutinosum,HYGL,BO,OP
BO_OP_8_177_HYGL,4,Hyalosperma glutinosum,HYGL,BO,OP
BO_OP_8_188_HYGL,8,Hyalosperma glutinosum,HYGL,BO,OP
BO_OP_8_194_HYGL,8,Hyalosperma glutinosum,HYGL,BO,OP
BO_OP_8_196_HYGL,2,Hyalosperma glutinosum,HYGL,BO,OP
BO_OP_8_200_HYGL,5,Hyalosperma glutinosum,HYGL,BO,OP
BO_OP_8_204_HYGL,5,Hyalosperma glutinosum,HYGL,BO,OP
BO_OP_8_207_HYGL,0,Hyalosperma glutinosum,HYGL,BO,OP
BO_OP_8_212_HYGL,5,Hyalosperma glutinosum,HYGL,BO,OP
BO_OP_8_213_HYGL,8,Hyalosperma glutinosum,HYGL,BO,OP
BO_OP_8_214_HYGL,4,Hyalosperma glutinosum,HYGL,BO,OP
BO_OP_8_218_HYGL,5,Hyalosperma glutinosum,HYGL,BO,OP
BO_OP_8_220_HYGL,3,Hyalosperma glutinosum,HYGL,BO,OP
BO_OP_8_222_HYGL,8,Hyalosperma glutinosum,HYGL,BO,OP
BO_OP_8_228_HYGL,8,Hyalosperma glutinosum,HYGL,BO,OP
BO_OP_8_229_HYGL,7,Hyalosperma glutinosum,HYGL,BO,OP
BO_OP_8_250_HYGL,6,Hyalosperma glutinosum,HYGL,BO,OP
BO_OP_8_252_HYGL,4,Hyalosperma glutinosum,HYGL,BO,OP
BO_OP_8_255_HYGL,3,Hyalosperma glutinosum,HYGL,BO,OP
BO_OP_8_259_HYGL,10,Hyalosperma glutinosum,HYGL,BO,OP
BO_OP_8_262_HYGL,7,Hyalosperma glutinosum,HYGL,BO,OP
BO_OP_8_264_HYGL,4,Hyalosperma glutinosum,HYGL,BO,OP
BO_OP_8_265_HYGL,5,Hyalosperma glutinosum,HYGL,BO,OP
BO_OP_8_266_HYGL,6,Hyalosperma glutinosum,HYGL,BO,OP
BO_OP_8_267_HYGL,5,Hyalosperma glutinosum,HYGL,BO,OP
BO_OP_8_271_HYGL,10,Hyalosperma glutinosum,HYGL,BO,OP
BO_OP_8_274_HYGL,8,Hyalosperma glutinosum,HYGL,BO,OP
BO_OP_8_276_HYGL,7,Hyalosperma glutinosum,HYGL,BO,OP
BO_OP_8_280_HYGL,2,Hyalosperma glutinosum,HYGL,BO,OP
BO_OP_8_2_ERCY,2,Erodium cyngnorum,ERCY,BO,OP
BO_OP_8_4_ERCY,0,Erodium cyngnorum,ERCY,BO,OP
BO_OP_8_6_ERCY,2,Erodium cyngnorum,ERCY,BO,OP
BO_OP_8_9_ERCY,2,Erodium cyngnorum,ERCY,BO,OP
BO_OP_8_1_LARO,0,Lawrencella rosea,LARO,BO,OP
BO_OP_8_2_LARO,9,Lawrencella rosea,LARO,BO,OP
BO_OP_8_13_ERCY,2,Erodium cyngnorum,ERCY,BO,OP
BO_OP_8_17_ERCY,0,Erodium cyngnorum,ERCY,BO,OP
BO_OP_8_e1_BRPE,8,Brachyscome perpusilla,BRPE,BO,OP
BO_OP_8_a6_ERCY,2,Erodium cyngnorum,ERCY,BO,OP
BO_OP_8_2_POAR,16,Podolepis aristata,POAR,BO,OP
BO_OP_8_4_POAR,31,Podolepis aristata,POAR,BO,OP
BO_OP_8_5_POAR,24,Podolepis aristata,POAR,BO,OP
BO_OP_8_2_POLE,11,Podolepis lessonii,POLE,BO,OP
BO_OP_8_4_POLE,0,Podolepis lessonii,POLE,BO,OP
BO_OP_8_5_POLE,0,Podolepis lessonii,POLE,BO,OP
BO_OP_8_8_POLE,12,Podolepis lessonii,POLE,BO,OP
BO_OP_8_9_POLE,16,Podolepis lessonii,POLE,BO,OP
BO_OP_8_10_POLE,28,Podolepis lessonii,POLE,BO,OP
BO_OP_8_11_POLE,0,Podolepis lessonii,POLE,BO,OP
BO_OP_8_18_POLE,10,Podolepis lessonii,POLE,BO,OP
BO_OP_8_20_POLE,0,Podolepis lessonii,POLE,BO,OP
BO_OP_8_24_POLE,9,Podolepis lessonii,POLE,BO,OP
BO_OP_8_25_POLE,12,Podolepis lessonii,POLE,BO,OP
BO_OP_8_27_POLE,0,Podolepis lessonii,POLE,BO,OP
BO_OP_8_28_POLE,0,Podolepis lessonii,POLE,BO,OP
BO_OP_8_34_POLE,14,Podolepis lessonii,POLE,BO,OP
BO_OP_8_37_POLE,0,Podolepis lessonii,POLE,BO,OP
BO_OP_8_38_POLE,12,Podolepis lessonii,POLE,BO,OP
BO_OP_8_40_POLE,16,Podolepis lessonii,POLE,BO,OP
BO_OP_8_41_POLE,9,Podolepis lessonii,POLE,BO,OP
BO_OP_8_43_POLE,6,Podolepis lessonii,POLE,BO,OP
BO_OP_8_14_GORO,1,Goodenia rosea,GORO,BO,OP
BO_OP_8_26_GORO,0,Goodenia rosea,GORO,BO,OP
BO_OP_8_38_GORO,2,Goodenia rosea,GORO,BO,OP
BO_OP_8_42_GORO,1,Goodenia rosea,GORO,BO,OP
BO_OP_8_43_GORO,3,Goodenia rosea,GORO,BO,OP
BO_OP_8_45_GORO,3,Goodenia rosea,GORO,BO,OP
BO_OP_8_46_GORO,2,Goodenia rosea,GORO,BO,OP
BO_OP_8_49_GORO,2,Goodenia rosea,GORO,BO,OP
BO_OP_8_52_GORO,0,Goodenia rosea,GORO,BO,OP
BO_OP_8_53_GORO,4,Goodenia rosea,GORO,BO,OP
BO_OP_8_e1_POLE,7,Podolepis lessonii,POLE,BO,OP
BO_OP_8_e2_POLE,5,Podolepis lessonii,POLE,BO,OP
BO_OP_8_e3_POLE,0,Podolepis lessonii,POLE,BO,OP
BO_OP_8_e4_POLE,10,Podolepis lessonii,POLE,BO,OP
BO_OP_8_e5_POLE,7,Podolepis lessonii,POLE,BO,OP
BO_OP_9_6_HYGL,3,Hyalosperma glutinosum,HYGL,BO,OP
BO_OP_9_19_HYGL,12,Hyalosperma glutinosum,HYGL,BO,OP
BO_OP_9_27_HYGL,9,Hyalosperma glutinosum,HYGL,BO,OP
BO_OP_9_29_HYGL,3,Hyalosperma glutinosum,HYGL,BO,OP
BO_OP_9_32_HYGL,3,Hyalosperma glutinosum,HYGL,BO,OP
BO_OP_9_34_HYGL,8,Hyalosperma glutinosum,HYGL,BO,OP
BO_OP_9_37_HYGL,10,Hyalosperma glutinosum,HYGL,BO,OP
BO_OP_9_38_HYGL,6,Hyalosperma glutinosum,HYGL,BO,OP
BO_OP_9_40_HYGL,11,Hyalosperma glutinosum,HYGL,BO,OP
BO_OP_9_42_HYGL,5,Hyalosperma glutinosum,HYGL,BO,OP
BO_OP_9_47_HYGL,7,Hyalosperma glutinosum,HYGL,BO,OP
BO_OP_9_49_HYGL,6,Hyalosperma glutinosum,HYGL,BO,OP
BO_OP_9_53_HYGL,5,Hyalosperma glutinosum,HYGL,BO,OP
BO_OP_9_55_HYGL,5,Hyalosperma glutinosum,HYGL,BO,OP
BO_OP_9_56_HYGL,7,Hyalosperma glutinosum,HYGL,BO,OP
BO_OP_9_59_HYGL,5,Hyalosperma glutinosum,HYGL,BO,OP
BO_OP_9_60_HYGL,7,Hyalosperma glutinosum,HYGL,BO,OP
BO_OP_9_61_HYGL,8,Hyalosperma glutinosum,HYGL,BO,OP
BO_OP_9_64_HYGL,6,Hyalosperma glutinosum,HYGL,BO,OP
BO_OP_9_66_HYGL,6,Hyalosperma glutinosum,HYGL,BO,OP
BO_OP_9_67_HYGL,5,Hyalosperma glutinosum,HYGL,BO,OP
BO_OP_9_70_HYGL,5,Hyalosperma glutinosum,HYGL,BO,OP
BO_OP_9_71_HYGL,6,Hyalosperma glutinosum,HYGL,BO,OP
BO_OP_9_73_HYGL,6,Hyalosperma glutinosum,HYGL,BO,OP
BO_OP_9_78_HYGL,5,Hyalosperma glutinosum,HYGL,BO,OP
BO_OP_9_82_HYGL,5,Hyalosperma glutinosum,HYGL,BO,OP
BO_OP_9_85_HYGL,5,Hyalosperma glutinosum,HYGL,BO,OP
BO_OP_9_90_HYGL,3,Hyalosperma glutinosum,HYGL,BO,OP
BO_OP_9_97_HYGL,5,Hyalosperma glutinosum,HYGL,BO,OP
BO_OP_9_98_HYGL,8,Hyalosperma glutinosum,HYGL,BO,OP
BO_OP_9_105_HYGL,5,Hyalosperma glutinosum,HYGL,BO,OP
BO_OP_9_109_HYGL,4,Hyalosperma glutinosum,HYGL,BO,OP
BO_OP_9_112_HYGL,3,Hyalosperma glutinosum,HYGL,BO,OP
BO_OP_9_114_HYGL,5,Hyalosperma glutinosum,HYGL,BO,OP
BO_OP_9_115_HYGL,3,Hyalosperma glutinosum,HYGL,BO,OP
BO_OP_9_121_HYGL,3,Hyalosperma glutinosum,HYGL,BO,OP
BO_OP_9_122_HYGL,9,Hyalosperma glutinosum,HYGL,BO,OP
BO_OP_9_123_HYGL,7,Hyalosperma glutinosum,HYGL,BO,OP
BO_OP_9_127_HYGL,5,Hyalosperma glutinosum,HYGL,BO,OP
BO_OP_9_128_HYGL,11,Hyalosperma glutinosum,HYGL,BO,OP
BO_OP_9_137_HYGL,6,Hyalosperma glutinosum,HYGL,BO,OP
BO_OP_9_138_HYGL,6,Hyalosperma glutinosum,HYGL,BO,OP
BO_OP_9_140_HYGL,9,Hyalosperma glutinosum,HYGL,BO,OP
BO_OP_9_144_HYGL,8,Hyalosperma glutinosum,HYGL,BO,OP
BO_OP_9_145_HYGL,3,Hyalosperma glutinosum,HYGL,BO,OP
BO_OP_9_160_HYGL,5,Hyalosperma glutinosum,HYGL,BO,OP
BO_OP_9_162_HYGL,8,Hyalosperma glutinosum,HYGL,BO,OP
BO_OP_9_165_HYGL,7,Hyalosperma glutinosum,HYGL,BO,OP
BO_OP_9_167_HYGL,8,Hyalosperma glutinosum,HYGL,BO,OP
BO_OP_9_183_HYGL,4,Hyalosperma glutinosum,HYGL,BO,OP
BO_OP_9_185_HYGL,5,Hyalosperma glutinosum,HYGL,BO,OP
BO_OP_9_190_HYGL,5,Hyalosperma glutinosum,HYGL,BO,OP
BO_OP_9_191_HYGL,7,Hyalosperma glutinosum,HYGL,BO,OP
BO_OP_9_195_HYGL,6,Hyalosperma glutinosum,HYGL,BO,OP
BO_OP_9_197_HYGL,11,Hyalosperma glutinosum,HYGL,BO,OP
BO_OP_9_201_HYGL,9,Hyalosperma glutinosum,HYGL,BO,OP
BO_OP_9_204_HYGL,10,Hyalosperma glutinosum,HYGL,BO,OP
BO_OP_9_205_HYGL,4,Hyalosperma glutinosum,HYGL,BO,OP
BO_OP_9_207_HYGL,1,Hyalosperma glutinosum,HYGL,BO,OP
BO_OP_9_208_HYGL,5,Hyalosperma glutinosum,HYGL,BO,OP
BO_OP_9_217_HYGL,8,Hyalosperma glutinosum,HYGL,BO,OP
BO_OP_9_218_HYGL,5,Hyalosperma glutinosum,HYGL,BO,OP
BO_OP_9_219_HYGL,11,Hyalosperma glutinosum,HYGL,BO,OP
BO_OP_9_224_HYGL,6,Hyalosperma glutinosum,HYGL,BO,OP
BO_OP_9_228_HYGL,2,Hyalosperma glutinosum,HYGL,BO,OP
BO_OP_9_231_HYGL,6,Hyalosperma glutinosum,HYGL,BO,OP
BO_OP_9_233_HYGL,4,Hyalosperma glutinosum,HYGL,BO,OP
BO_OP_9_238_HYGL,3,Hyalosperma glutinosum,HYGL,BO,OP
BO_OP_9_246_HYGL,5,Hyalosperma glutinosum,HYGL,BO,OP
BO_OP_9_251_HYGL,4,Hyalosperma glutinosum,HYGL,BO,OP
BO_OP_9_253_HYGL,4,Hyalosperma glutinosum,HYGL,BO,OP
BO_OP_9_254_HYGL,4,Hyalosperma glutinosum,HYGL,BO,OP
BO_OP_9_1_ERCY,2,Erodium cyngnorum,ERCY,BO,OP
BO_OP_9_2_ERCY,5,Erodium cyngnorum,ERCY,BO,OP
BO_OP_9_6_ERCY,5,Erodium cyngnorum,ERCY,BO,OP
BO_OP_9_13_ERCY,3,Erodium cyngnorum,ERCY,BO,OP
BO_OP_9_16_ERCY,3,Erodium cyngnorum,ERCY,BO,OP
BO_OP_9_e1_ERCY,1,Erodium cyngnorum,ERCY,BO,OP
BO_OP_9_1_TRCY,2,Trachymene cyanopetala,TRCY,BO,OP
BO_OP_9_3_TRCY,4,Trachymene cyanopetala,TRCY,BO,OP
BO_OP_9_4_TRCY,4,Trachymene cyanopetala,TRCY,BO,OP
BO_OP_9_6_TRCY,4,Trachymene cyanopetala,TRCY,BO,OP
BO_OP_9_7_TRCY,10,Trachymene cyanopetala,TRCY,BO,OP
BO_OP_9_8_TRCY,4,Trachymene cyanopetala,TRCY,BO,OP
BO_OP_9_9_TRCY,2,Trachymene cyanopetala,TRCY,BO,OP
BO_OP_9_3_DAGL,2,Daucus glochidiatus,DAGL,BO,OP
BO_OP_9_1_BRPE,3,Brachyscome perpusilla,BRPE,BO,OP
BO_OP_9_4_BRPE,0,Brachyscome perpusilla,BRPE,BO,OP
BO_OP_9_5_BRPE,8,Brachyscome perpusilla,BRPE,BO,OP
BO_OP_9_7_BRPE,2,Brachyscome perpusilla,BRPE,BO,OP
BO_OP_9_10_BRPE,11,Brachyscome perpusilla,BRPE,BO,OP
BO_OP_9_11_BRPE,9,Brachyscome perpusilla,BRPE,BO,OP
BO_OP_9_12_BRPE,9,Brachyscome perpusilla,BRPE,BO,OP
BO_OP_9_13_BRPE,13,Brachyscome perpusilla,BRPE,BO,OP
BO_OP_9_14_BRPE,14,Brachyscome perpusilla,BRPE,BO,OP
BO_OP_9_15_BRPE,10,Brachyscome perpusilla,BRPE,BO,OP
BO_OP_9_1_LARO,4,Lawrencella rosea,LARO,BO,OP
BO_OP_9_2_LARO,19,Lawrencella rosea,LARO,BO,OP
BO_OP_9_5_WAAC,5,Waitzia acuminata,WAAC,BO,OP
BO_OP_9_9_WAAC,0,Waitzia acuminata,WAAC,BO,OP
BO_OP_9_11_WAAC,0,Waitzia acuminata,WAAC,BO,OP
BO_OP_9_13_WAAC,4,Waitzia acuminata,WAAC,BO,OP
BO_OP_9_14_WAAC,9,Waitzia acuminata,WAAC,BO,OP
BO_OP_9_1_PLDE,9,Plantago debilis,PLDE,BO,OP
BO_OP_9_10_TRCY,2,Trachymene cyanopetala,TRCY,BO,OP
BO_OP_9_e1_BRPE,6,Brachyscome perpusilla,BRPE,BO,OP
BO_OP_9_e2_BRPE,9,Brachyscome perpusilla,BRPE,BO,OP
BO_OP_9_e3_BRPE,10,Brachyscome perpusilla,BRPE,BO,OP
BO_OP_9_e4_BRPE,7,Brachyscome perpusilla,BRPE,BO,OP
BO_OP_9_4_POAR,0,Podolepis aristata,POAR,BO,OP
BO_OP_9_6_POAR,24,Podolepis aristata,POAR,BO,OP
BO_OP_9_7_POAR,17,Podolepis aristata,POAR,BO,OP
BO_OP_9_8_POAR,17,Podolepis aristata,POAR,BO,OP
BO_OP_9_9_POAR,20,Podolepis aristata,POAR,BO,OP
BO_OP_9_10_POAR,8,Podolepis aristata,POAR,BO,OP
BO_OP_9_11_POAR,5,Podolepis aristata,POAR,BO,OP
BO_OP_9_12_POAR,18,Podolepis aristata,POAR,BO,OP
BO_OP_9_13_POAR,26,Podolepis aristata,POAR,BO,OP
BO_OP_9_14_POAR,9,Podolepis aristata,POAR,BO,OP
BO_OP_9_1_POLE,1,Podolepis lessonii,POLE,BO,OP
BO_OP_9_3_POLE,2,Podolepis lessonii,POLE,BO,OP
BO_OP_9_4_POLE,6,Podolepis lessonii,POLE,BO,OP
BO_OP_9_5_POLE,1,Podolepis lessonii,POLE,BO,OP
BO_OP_9_6_POLE,0,Podolepis lessonii,POLE,BO,OP
BO_OP_9_8_POLE,0,Podolepis lessonii,POLE,BO,OP
BO_OP_9_9_POLE,2,Podolepis lessonii,POLE,BO,OP
BO_OP_9_10_POLE,0,Podolepis lessonii,POLE,BO,OP
BO_OP_9_11_POLE,0,Podolepis lessonii,POLE,BO,OP
BO_OP_9_13_POLE,7,Podolepis lessonii,POLE,BO,OP
BO_OP_9_14_POLE,19,Podolepis lessonii,POLE,BO,OP
BO_OP_9_11_GORO,3,Goodenia rosea,GORO,BO,OP
BO_OP_9_69_GORO,4,Goodenia rosea,GORO,BO,OP
BO_OP_9_77_GORO,1,Goodenia rosea,GORO,BO,OP
BO_OP_9_81_GORO,4,Goodenia rosea,GORO,BO,OP
BO_OP_9_88_GORO,2,Goodenia rosea,GORO,BO,OP
BO_OP_9_100_GORO,3,Goodenia rosea,GORO,BO,OP
BO_OP_9_102_GORO,1,Goodenia rosea,GORO,BO,OP
BO_OP_9_e2_POLE,0,Podolepis lessonii,POLE,BO,OP
BO_OP_9_e1_POLE,1,Podolepis lessonii,POLE,BO,OP
CA_CL_10_8_TRCY,6,Trachymene cyanopetala,TRCY,CA,CL
CA_CL_10_11_TRCY,2,Trachymene cyanopetala,TRCY,CA,CL
CA_CL_10_13_TRCY,2,Trachymene cyanopetala,TRCY,CA,CL
CA_CL_10_15_TRCY,10,Trachymene cyanopetala,TRCY,CA,CL
CA_CL_10_16_TRCY,2,Trachymene cyanopetala,TRCY,CA,CL
CA_CL_10_17_TRCY,4,Trachymene cyanopetala,TRCY,CA,CL
CA_CL_10_4_HYGL,0,Hyalosperma glutinosum,HYGL,CA,CL
CA_CL_10_5_HYGL,0,Hyalosperma glutinosum,HYGL,CA,CL
CA_CL_10_1_POLE,34,Podolepis lessonii,POLE,CA,CL
CA_CL_10_2_POLE,12,Podolepis lessonii,POLE,CA,CL
CA_CL_10_3_POLE,4,Podolepis lessonii,POLE,CA,CL
CA_CL_10_4_POLE,0,Podolepis lessonii,POLE,CA,CL
CA_CL_10_5_POLE,24,Podolepis lessonii,POLE,CA,CL
CA_CL_10_6_POLE,0,Podolepis lessonii,POLE,CA,CL
CA_CL_10_7_POLE,0,Podolepis lessonii,POLE,CA,CL
CA_CL_10_8_POLE,0,Podolepis lessonii,POLE,CA,CL
CA_CL_10_11_POLE,0,Podolepis lessonii,POLE,CA,CL
CA_CL_10_12_POLE,0,Podolepis lessonii,POLE,CA,CL
CA_CL_10_13_POLE,18,Podolepis lessonii,POLE,CA,CL
CA_CL_10_14_POLE,0,Podolepis lessonii,POLE,CA,CL
CA_CL_10_15_POLE,0,Podolepis lessonii,POLE,CA,CL
CA_CL_10_16_POLE,14,Podolepis lessonii,POLE,CA,CL
CA_CL_10_18_POLE,24,Podolepis lessonii,POLE,CA,CL
CA_CL_10_19_POLE,12,Podolepis lessonii,POLE,CA,CL
CA_CL_10_20_POLE,0,Podolepis lessonii,POLE,CA,CL
CA_CL_10_21_POLE,15,Podolepis lessonii,POLE,CA,CL
CA_CL_10_23_POLE,0,Podolepis lessonii,POLE,CA,CL
CA_CL_10_24_POLE,13,Podolepis lessonii,POLE,CA,CL
CA_CL_10_25_POLE,0,Podolepis lessonii,POLE,CA,CL
CA_CL_10_26_POLE,5,Podolepis lessonii,POLE,CA,CL
CA_CL_10_27_POLE,69,Podolepis lessonii,POLE,CA,CL
CA_CL_10_28_POLE,0,Podolepis lessonii,POLE,CA,CL
CA_CL_10_30_POLE,19,Podolepis lessonii,POLE,CA,CL
CA_CL_10_33_POLE,26,Podolepis lessonii,POLE,CA,CL
CA_CL_10_37_POLE,30,Podolepis lessonii,POLE,CA,CL
CA_CL_10_43_POLE,5,Podolepis lessonii,POLE,CA,CL
CA_CL_10_44_POLE,72,Podolepis lessonii,POLE,CA,CL
CA_CL_10_50_POLE,4,Podolepis lessonii,POLE,CA,CL
CA_CL_10_52_POLE,7,Podolepis lessonii,POLE,CA,CL
CA_CL_10_54_POLE,0,Podolepis lessonii,POLE,CA,CL
CA_CL_10_56_POLE,18,Podolepis lessonii,POLE,CA,CL
CA_CL_10_57_POLE,1,Podolepis lessonii,POLE,CA,CL
CA_CL_10_60_POLE,0,Podolepis lessonii,POLE,CA,CL
CA_CL_10_62_POLE,0,Podolepis lessonii,POLE,CA,CL
CA_CL_10_2_MIMY,8,Millotia myosotidifolia,MIMY,CA,CL
CA_CL_10_21_MIMY,3,Millotia myosotidifolia,MIMY,CA,CL
CA_CL_10_35_MIMY,0,Millotia myosotidifolia,MIMY,CA,CL
CA_CL_10_38_MIMY,3,Millotia myosotidifolia,MIMY,CA,CL
CA_CL_10_39_MIMY,0,Millotia myosotidifolia,MIMY,CA,CL
CA_CL_10_40_MIMY,2,Millotia myosotidifolia,MIMY,CA,CL
CA_CL_10_41_MIMY,3,Millotia myosotidifolia,MIMY,CA,CL
CA_CL_10_42_MIMY,0,Millotia myosotidifolia,MIMY,CA,CL
CA_CL_10_49_MIMY,2,Millotia myosotidifolia,MIMY,CA,CL
CA_CL_10_50_MIMY,0,Millotia myosotidifolia,MIMY,CA,CL
CA_CL_10_51_MIMY,4,Millotia myosotidifolia,MIMY,CA,CL
CA_CL_10_52_MIMY,14,Millotia myosotidifolia,MIMY,CA,CL
CA_CL_10_53_MIMY,2,Millotia myosotidifolia,MIMY,CA,CL
CA_CL_10_57_MIMY,0,Millotia myosotidifolia,MIMY,CA,CL
CA_CL_10_61_MIMY,17,Millotia myosotidifolia,MIMY,CA,CL
CA_CL_10_65_MIMY,25,Millotia myosotidifolia,MIMY,CA,CL
CA_CL_10_89_MIMY,8,Millotia myosotidifolia,MIMY,CA,CL
CA_CL_10_93_MIMY,2,Millotia myosotidifolia,MIMY,CA,CL
CA_CL_10_127_MIMY,0,Millotia myosotidifolia,MIMY,CA,CL
CA_CL_10_140_MIMY,2,Millotia myosotidifolia,MIMY,CA,CL
CA_CL_10_146_MIMY,0,Millotia myosotidifolia,MIMY,CA,CL
CA_CL_10_151_MIMY,10,Millotia myosotidifolia,MIMY,CA,CL
CA_CL_10_157_MIMY,6,Millotia myosotidifolia,MIMY,CA,CL
CA_CL_10_166_MIMY,4,Millotia myosotidifolia,MIMY,CA,CL
CA_CL_10_7_LARO,0,Lawrencella rosea,LARO,CA,CL
CA_CL_10_1_LARO,1,Lawrencella rosea,LARO,CA,CL
CA_CL_10_6_LARO,4,Lawrencella rosea,LARO,CA,CL
CA_CL_10_3_LARO,0,Lawrencella rosea,LARO,CA,CL
CA_CL_10_5_LARO,1,Lawrencella rosea,LARO,CA,CL
CA_CL_10_2_LARO,0,Lawrencella rosea,LARO,CA,CL
CA_CL_10_4_LARO,1,Lawrencella rosea,LARO,CA,CL
CA_CL_10_1_DAGL,0,Daucus glochidiatus,DAGL,CA,CL
CA_CL_10_193_MIMY,4,Millotia myosotidifolia,MIMY,CA,CL
CA_CL_10_195_MIMY,5,Millotia myosotidifolia,MIMY,CA,CL
CA_CL_10_196_MIMY,1,Millotia myosotidifolia,MIMY,CA,CL
CA_CL_10_198_MIMY,2,Millotia myosotidifolia,MIMY,CA,CL
CA_CL_10_211_MIMY,14,Millotia myosotidifolia,MIMY,CA,CL
CA_CL_10_e1_POAR,76,Podolepis aristata,POAR,CA,CL
CA_CL_10_e2_POLE,0,Podolepis lessonii,POLE,CA,CL
CA_CL_11_8_TRCY,4,Trachymene cyanopetala,TRCY,CA,CL
CA_CL_11_9_TRCY,4,Trachymene cyanopetala,TRCY,CA,CL
CA_CL_11_15_TRCY,0,Trachymene cyanopetala,TRCY,CA,CL
CA_CL_11_1_POLE,19,Podolepis lessonii,POLE,CA,CL
CA_CL_11_2_POLE,13,Podolepis lessonii,POLE,CA,CL
CA_CL_11_3_POLE,5,Podolepis lessonii,POLE,CA,CL
CA_CL_11_4_POLE,26,Podolepis lessonii,POLE,CA,CL
CA_CL_11_5_POLE,0,Podolepis lessonii,POLE,CA,CL
CA_CL_11_6_POLE,8,Podolepis lessonii,POLE,CA,CL
CA_CL_11_7_POLE,3,Podolepis lessonii,POLE,CA,CL
CA_CL_11_8_POLE,12,Podolepis lessonii,POLE,CA,CL
CA_CL_11_9_POAR,12,Podolepis aristata,POAR,CA,CL
CA_CL_11_11_POLE,23,Podolepis lessonii,POLE,CA,CL
CA_CL_11_21_POLE,2,Podolepis lessonii,POLE,CA,CL
CA_CL_11_24_POLE,0,Podolepis lessonii,POLE,CA,CL
CA_CL_11_28_POLE,12,Podolepis lessonii,POLE,CA,CL
CA_CL_11_31_POLE,0,Podolepis lessonii,POLE,CA,CL
CA_CL_11_32_POLE,3,Podolepis lessonii,POLE,CA,CL
CA_CL_11_36_POLE,10,Podolepis lessonii,POLE,CA,CL
CA_CL_11_37_POLE,0,Podolepis lessonii,POLE,CA,CL
CA_CL_11_41_POLE,7,Podolepis lessonii,POLE,CA,CL
CA_CL_11_43_POLE,17,Podolepis lessonii,POLE,CA,CL
CA_CL_11_45_POLE,0,Podolepis lessonii,POLE,CA,CL
CA_CL_11_47_POAR,2,Podolepis aristata,POAR,CA,CL
CA_CL_11_48_POLE,11,Podolepis lessonii,POLE,CA,CL
CA_CL_11_49_POLE,0,Podolepis lessonii,POLE,CA,CL
CA_CL_11_50_POLE,0,Podolepis lessonii,POLE,CA,CL
CA_CL_11_51_POLE,0,Podolepis lessonii,POLE,CA,CL
CA_CL_11_53_POLE,18,Podolepis lessonii,POLE,CA,CL
CA_CL_11_56_POLE,1,Podolepis lessonii,POLE,CA,CL
CA_CL_11_58_POLE,27,Podolepis lessonii,POLE,CA,CL
CA_CL_11_62_POLE,0,Podolepis lessonii,POLE,CA,CL
CA_CL_11_63_POLE,0,Podolepis lessonii,POLE,CA,CL
CA_CL_11_64_POLE,18,Podolepis lessonii,POLE,CA,CL
CA_CL_11_65_POLE,0,Podolepis lessonii,POLE,CA,CL
CA_CL_11_67_POLE,0,Podolepis lessonii,POLE,CA,CL
CA_CL_11_68_POLE,6,Podolepis lessonii,POLE,CA,CL
CA_CL_11_72_POLE,6,Podolepis lessonii,POLE,CA,CL
CA_CL_11_75_POLE,4,Podolepis lessonii,POLE,CA,CL
CA_CL_11_78_POLE,0,Podolepis lessonii,POLE,CA,CL
CA_CL_11_79_POLE,0,Podolepis lessonii,POLE,CA,CL
CA_CL_11_80_POLE,21,Podolepis lessonii,POLE,CA,CL
CA_CL_11_81_POLE,34,Podolepis lessonii,POLE,CA,CL
CA_CL_11_82_POLE,24,Podolepis lessonii,POLE,CA,CL
CA_CL_11_84_POLE,10,Podolepis lessonii,POLE,CA,CL
CA_CL_11_85_POLE,5,Podolepis lessonii,POLE,CA,CL
CA_CL_11_86_POLE,9,Podolepis lessonii,POLE,CA,CL
CA_CL_11_87_POLE,26,Podolepis lessonii,POLE,CA,CL
CA_CL_11_90_POLE,51,Podolepis lessonii,POLE,CA,CL
CA_CL_11_93_POLE,23,Podolepis lessonii,POLE,CA,CL
CA_CL_11_95_POLE,13,Podolepis lessonii,POLE,CA,CL
CA_CL_11_96_POLE,3,Podolepis lessonii,POLE,CA,CL
CA_CL_11_100_POLE,0,Podolepis lessonii,POLE,CA,CL
CA_CL_11_101_POLE,0,Podolepis lessonii,POLE,CA,CL
